Ciudad,Distrito,Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
Lima,Jesús María,CyC,Almacenamiento,-,SSD,250GB,SSD 250GB KINGSTON NV1 M.2 2280 NVMe PCIe ,10,146.64,https://cyccomputer.pe/ssd-m2-2280-pcie/20786-ssd-250gb-kingston-nv1-m2-2280-nvme-pcie-pnsnvs250g.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,512GB,SSD GIGABYTE 512GB M.2 2280 NVME PCIEx2 ,10,244.4,https://cyccomputer.pe/ssd-m2-2280-pcie/14593-ssd-gigabyte-512gb-m2-2280-nvme-pciex2-pngp-gsm2ne3512gntd.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,1TB,"DISCO DURO 1TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 ",10,193.64,https://cyccomputer.pe/disco-duro-externo-/14807-disco-duro-1tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb410xk3aa.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB SEAGATE BARRACUDA SATA3 ,10,225.6,https://cyccomputer.pe/disco-duro-pc/16700-disco-duro-2tb-seagate-barracuda-sata3-pnst2000dm005.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,512GB,SSD 512GB HP FX900 M.2 2280 NVMe PCI-E GEN 4.0,10,334.64,https://cyccomputer.pe/ssd-m2-2280-pcie/21175-ssd-512gb-hp-fx900-m2-2280-nvme-pci-e-gen-40-.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,1TB,"DISCO DURO 1TB TOSHIBA SATA3 2.5"" 5400RPM ",10,172.96,https://cyccomputer.pe/disco-duro-laptop/21357-disco-duro-1tb-toshiba-sata3-25-5400rpm-pnmq04abf100.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,500GB,DISCO DURO 500GB TOSHIBA L200 SATA3 BOLSA ,10,157.92,https://cyccomputer.pe/disco-duro-laptop/15527-disco-duro-500gb-toshiba-l200-sata3-bolsa-pnhdwk105uzsva.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,1TB,SSD 1TB WD BLUE SN570 M.2 2280 PCIe ,10,451.2,https://cyccomputer.pe/ssd-m2-2280-pcie/20914-ssd-1tb-wd-blue-sn570-m2-2280-pcie-pnwds100t3b0c.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,2TB,"DISCO DURO 2TB EXTERNO TOSHIBA CANVIO BASICS 2.5"" USB 3.0 ",10,263.2,https://cyccomputer.pe/disco-duro-externo-/11889-disco-duro-2tb-externo-toshiba-canvio-basics-25-usb-30-pnhdtb420xk3aa.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,240GB,"SSD 240GB WD GREEN GO SATA3  2.5"" ",10,135.36,https://cyccomputer.pe/ssd-25-sata/12123-ssd-240gb-wd-green-go-sata3-25-pnwds240g2g0a.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,1TB,SSD 1TB KINGSTON FURY RENEGADE M.2 2280 NVMe PCIe ,10,827.2,https://cyccomputer.pe/ssd-m2-2280-pcie/20835-ssd-1tb-kingston-fury-renegade-m2-2280-nvme-pcie-pnsfyrs1000g.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,1TB,SSD 1TB HP EX950 M.2 2280 NVME 1.3 PCIe GEN 3.0x4,10,646.72,https://cyccomputer.pe/ssd-m2-2280-pcie/16305-unidad-de-estado-solido-hp-ex950-1tb-m-2-2280-nvme-1-3-pci-e-gen-3-x4-pn-5ms23aa-abc.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,960GB,"SSD 960GB KINGSTON SSDNOW A400 SATA3 2.5"" ",10,413.6,https://cyccomputer.pe/ssd-25-sata/15300-ssd-960gb-kingston-ssdnow-a400-sata3-25-pnsa400s37960g.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,2TB,SSD 2TB KINGSTON NV1 M.2 2280 NVMe PCIe ,8,744.48,https://cyccomputer.pe/ssd-m2-2280-pcie/20502-ssd-2tb-kingston-nv1-m2-2280-nvme-pcie-pnsnvs2000g.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,1TB,"DISCO DURO 1TB EXTERNO SEAGATE BASIC BLACK 2.5"" USB 3.0 ",8,182.36,https://cyccomputer.pe/disco-duro-externo-/19946-disco-duro-1tb-externo-seagate-basic-black-25-usb-30-pnstjl1000400.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,240GB,SSD 240GB EXTERNO IMATION EXPRESS PRO PORTABLE WHITE USB 3.1 ,8,191.76,https://cyccomputer.pe/ssd-externo/18523-ssd-240gb-externo-imation-express-pro-portable-white-usb-31-pnim240gpsdv01c1n2b.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,512GB,SSD 512GB KINGSTON KC3000 M.2 2280 NVMe PCIe ,7,507.6,https://cyccomputer.pe/ssd-m2-2280-pcie/20833-ssd-512gb-kingston-kc3000-m2-2280-nvme-pcie-pnskc3000s512g.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,1024GB,SSD 1024GB KINGSTON KC3000 M.2 2280 NVMe PCIe ,6,827.2,https://cyccomputer.pe/ssd-m2-2280-pcie/20909-ssd-1024gb-kingston-kc3000-m2-2280-nvme-pcie-pnskc3000s1024g.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,500GB,SSD 500GB KINGSTON FURY RENEGADE M.2 2280 NVMe PCIe ,6,507.6,https://cyccomputer.pe/ssd-m2-2280-pcie/20834-ssd-500gb-kingston-fury-renegade-m2-2280-nvme-pcie-pnsfyrs500g.html
Lima,Jesús María,CyC,Almacenamiento,-,SSD,1TB,SSD 1TB WESTERN DIGITAL BLACK SN850 M.2 2280 NVMe GEN4 ,5,789.6,https://cyccomputer.pe/ssd-m2-2280-pcie/17132-ssd-1tb-western-digital-black-sn850-m2-2280-nvme-gen4-pnwds100t1x0e-00afy0.html
Lima,Jesús María,CyC,Almacenamiento,-,DISCO,2TB,DISCO DURO 2TB WESTERN DIGITAL BLUE ,5,233.12,https://cyccomputer.pe/disco-duro-pc/15464-disco-duro-2tb-western-digital-blue-pnwd20ezaz.html
Lima,Jesús María,CyC,GPU,-,-,8GB,MSI RADEON RX 6600 XT MECH 2X 8GB GDDR6 128BITS OC ,10,1936.4,https://cyccomputer.pe/amd-radeon/21256-msi-radeon-rx-6600-xt-mech-2x-8gb-gddr6-128bits-oc-pn912-v502-015.html
Lima,Jesús María,CyC,GPU,-,-,4GB,ASROCK RADEON RX 6500 XT PHANTOM GAMING D 4GB GDDR6 64BITS OC ,10,1240.8,https://cyccomputer.pe/amd-radeon/21026-asrock-radeon-rx-6500-xt-phantom-gaming-d-4gb-gddr6-64bits-oc-pn90-ga3dzz-00uanh.html
Lima,Jesús María,CyC,GPU,-,-,4GB,ZOTAC GAMING GEFORCE GTX 1650 4GB GDDR6 128BITS AMP CORE ,10,1124.24,https://cyccomputer.pe/nvidia-geforce/20597-zotac-gaming-geforce-gtx-1650-4gb-gddr6-128bits-amp-core-pn9288-2n583-200z8.html
Lima,Jesús María,CyC,GPU,-,-,6GB,ZOTAC GAMING GEFORCE RTX 2060 6GB GDDR6 192BITS ,10,2252.24,https://cyccomputer.pe/nvidia-geforce-rtx/21172-zotac-gaming-geforce-rtx-2060-6gb-gddr6-192bits-pn9288-6n527-220z8.html
Lima,Jesús María,CyC,GPU,-,-,4GB,MSI GEFORCE GT 730 4GB DDR3 64BITS ,10,533.92,https://cyccomputer.pe/nvidia-geforce/20381-msi-geforce-gt-730-4gb-ddr3-64bits-pn912-v809-3851.html
Lima,Jesús María,CyC,GPU,-,-,8GB,ASROCK RADEON RX 6600 XT CHALLENGER D 8GB GDDR6 128BITS OC ,10,1876.28,https://cyccomputer.pe/amd-radeon/21187-asrock-radeon-rx-6600-xt-challenger-d-8gb-gddr6-128bits-oc-pn90-ga2tzz-00uanh.html
Lima,Jesús María,CyC,GPU,-,-,12GB,PNY GEFORCE RTX 3060 12GB GDDR6 192BITS XLR8 GAMING OEM ,10,2124.4,https://cyccomputer.pe/nvidia-geforce-rtx/21359-pny-geforce-rtx-3060-12gb-gddr6-192bits-xlr8-gaming-oem-pngmr3061n4jcet1bktp.html
Lima,Jesús María,CyC,GPU,-,-,2GB,MSI GEFORCE GT 730 2GB DDR3 64BITS LP ,10,413.6,https://cyccomputer.pe/nvidia-geforce/20351-msi-geforce-gt-730-2gb-ddr3-64bits-lp-pn912-v809-3860.html
Lima,Jesús María,CyC,GPU,-,-,1GB,MSI GEFORCE GT 710 1GB 64BITS DDR3 ,10,233.12,https://cyccomputer.pe/nvidia-geforce/18574-msi-geforce-gt-710-1gb-64bits-ddr3-pngt-710-1gd3h-lp.html
Lima,Jesús María,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3060 12GB GDDR6 192BITS GAMING Z TRIO ,10,2169.52,https://cyccomputer.pe/nvidia-geforce-rtx/21424-msi-geforce-rtx-3060-12gb-gddr6-192bits-gaming-z-trio-pn912-v390-245.html
Lima,Jesús María,CyC,GPU,-,-,4GB,MSI GEFORCE GTX 1050 Ti 4GB GDDR5 128BITS OC ,10,1278.4,https://cyccomputer.pe/nvidia-geforce/20311-msi-geforce-gtx-1050-ti-4gb-gddr5-128bits-oc-pn912-v809-2272.html
Lima,Jesús María,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3060 12GB GDDR6 192BITS VENTUS 2X OC ,10,2011.6,https://cyccomputer.pe/nvidia-geforce-rtx/17395-msi-geforce-rtx-3060-12gb-gddr6-192bits-ventus-2x-oc-pn912-v397-483.html
Lima,Jesús María,CyC,GPU,-,-,8GB,ZOTAC GAMING GEFORCE RTX 3050 8GB GDDR6 128BITS TWIN EDGE ,10,1936.4,https://cyccomputer.pe/nvidia-geforce-rtx/21242-zotac-gaming-geforce-rtx-3050-8gb-gddr6-128bits-twin-edge-pn9288-8n630-201z8.html
Lima,Jesús María,CyC,GPU,-,-,1GB,BIOSTAR GEFORCE G210 1GB DDR3 64BITS ,10,169.2,https://cyccomputer.pe/nvidia-geforce/20907-biostar-geforce-g210-1gb-ddr3-64bits-pnvn2103nhg6-sbarl-bs2.html
Lima,Jesús María,CyC,GPU,-,-,,"PROMO C&C : MSI RADEON RX 6600 XT MECH 2X OC - "" OBSEQUIO PROMOCIONAL MOUSE MSI CLUTCH GM08"" ",10,2011.6,https://cyccomputer.pe/amd-radeon/21354-promo-cc-msi-radeon-rx-6600-xt-mech-2x-oc-obsequio-promocional-mouse-msi-clutch-gm08-ref0-80109.html
Lima,Jesús María,CyC,GPU,-,-,8GB,MSI GEFORCE RTX 3070 8GB GDDR6 256BITS VENTUS 2X OC LHR ,10,3045.6,https://cyccomputer.pe/nvidia-geforce-rtx/21423-msi-geforce-rtx-3070-8gb-gddr6-256bits-ventus-2x-oc-lhr-pn912-v390-280.html
Lima,Jesús María,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3080 Ti 12GB GDDR6X 384BITS OC VENTUS 3X ,10,6974.8,https://cyccomputer.pe/nvidia-geforce-rtx/20226-msi-geforce-rtx-3080-ti-12gb-gddr6x-384bits-oc-ventus-3x-pn912-v389-059.html
Lima,Jesús María,CyC,GPU,-,-,4GB,MSI GEFORCE GTX 1050 Ti 4GB GDDR5 128BITS TWIN FROZR GAMING X ,10,1383.68,https://cyccomputer.pe/nvidia-geforce/7717-msi-geforce-gtx-1050-ti-4gb-gddr5-128bits-twin-frozr-gaming-x-pn912-v335-001.html
Lima,Jesús María,CyC,GPU,-,-,4GB,GIGABYTE GEFORCE GTX 1050 TI 4GB GDDR5 128BITS OC ,10,977.6,https://cyccomputer.pe/nvidia-geforce/7690-gigabyte-geforce-gtx-1050-ti-4gb-gddr5-128bits-oc-pngv-n105toc-4gd.html
Lima,Jesús María,CyC,GPU,-,-,12GB,ZOTAC GEFORCE RTX 3060 12GB GDDR6 192BITS TWIN EDGE ,10,2763.6,https://cyccomputer.pe/nvidia-geforce-rtx/20750-zotac-geforce-rtx-3060-12gb-gddr6-192bits-twin-edge-pn9288-7n630-401z8.html
Lima,Jesús María,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 3080 Ti 12GB GDDR6X 384BITS GAMING X TRIO ,10,7332.0,https://cyccomputer.pe/nvidia-geforce-rtx/20225-msi-geforce-rtx-3080-ti-12gb-gddr6x-384bits-gaming-x-trio-pn912-v389-058.html
Lima,Jesús María,CyC,GPU,-,-,8GB,ZOTAC GEFORCE RTX 3070 Ti 8GB GDDR6X 256BITS TRINITY LHR ,10,4587.2,https://cyccomputer.pe/nvidia-geforce-rtx/20874-zotac-geforce-rtx-3070-ti-8gb-gddr6x-256bits-trinity-lhr-pn9288-1n653-501z8.html
Lima,Jesús María,CyC,GPU,-,-,,SUPPLY BOX : PNY GEFORCE RTX 3060 XLR8 OEM + FUENTE EVGA 700W 80PLUS WHITE + PAD MOUSE NVIDIA + ANTIVIRUS ,10,2162.0,https://cyccomputer.pe/nvidia-geforce-rtx/21411-supply-box-pny-geforce-rtx-3060-xlr8-oem-fuente-evga-700w-80plus-white-pad-mouse-nvidia-antivirus-ref0-81422.html
Lima,Jesús María,CyC,GPU,-,-,4GB,BIOSTAR RADEON RX560 4GB DDR5 128BITS GAMING ,10,1015.2,https://cyccomputer.pe/amd-radeon/20821-biostar-radeon-rx560-4gb-ddr5-128bits-gaming-pnva5615rf41-tbhra-bs2.html
Lima,Jesús María,CyC,GPU,-,-,8GB,MSI GEFORCE RTX 3070 8GB GDDR6 256BITS VENTUS 3X LHR ,9,4324.0,https://cyccomputer.pe/nvidia-geforce-rtx/20470-msi-geforce-rtx-3070-8gb-gddr6-256bits-ventus-3x-lhr-pn912-v390-273.html
Lima,Jesús María,CyC,GPU,-,-,2GB,MAXSUN GT 730 2GB GDDR5 64BITS TRANSFORMERS II2G ,7,364.72,https://cyccomputer.pe/nvidia-geforce/20945-maxsun-gt-730-2gb-gddr5-64bits-transformers-ii2g-pnms-gt730transformers-ii2g.html
Lima,Jesús María,CyC,GPU,-,-,4GB,PNY NVIDIA QUADRO T1000 4GB GDDR6 128BITS ,6,1692.0,https://cyccomputer.pe/nvidia-quadro/21363-pny-nvidia-quadro-t1000-4gb-gddr6-128bits-pnvcnt1000-pb.html
Lima,Jesús María,CyC,GPU,-,-,12GB,MSI GEFORCE RTX 2060 12GB GDDR6 192BITS VENTUS OC ,6,2301.12,https://cyccomputer.pe/nvidia-geforce-rtx/21335-msi-geforce-rtx-2060-12gb-gddr6-192bits-ventus-oc-pn912-v375-684.html
Lima,Jesús María,CyC,GPU,-,-,4GB,BIOSTAR RADEON RX550 4GB DDR5 128BITS GAMING ,6,748.24,https://cyccomputer.pe/amd-radeon/20822-biostar-radeon-rx550-4gb-ddr5-128bits-gaming-pnva5505rf41-sbhra-bs2.html
Lima,Jesús María,CyC,GPU,-,-,4GB,ZOTAC GAMING GEFORCE GTX 1650 4GB GDDR6 128BITS OC ,5,1692.0,https://cyccomputer.pe/nvidia-geforce/20089-zotac-gaming-geforce-gtx-1650-4gb-gddr6-128bits-oc-pn9288-1n595-300z8.html
Lima,Jesús María,CyC,PSU,-,-,500W,FUENTE KOLINK CORE 500W 80 PLUS WHITE ,10,150.4,https://cyccomputer.pe/fuentes-de-poder/18676-fuente-kolink-core-500w-80-plus-white-pnpgw-ps-kol-008.html
Lima,Jesús María,CyC,PSU,-,-,750W,FUENTE ANTRYX KIRIN 750W 80 PLUS BRONZE ,10,274.48,https://cyccomputer.pe/fuentes-de-poder/16148-fuente-antryx-kirin-750w-80-plus-bronze-pnap-kb750.html
Lima,Jesús María,CyC,PSU,-,-,500W,FUENTE ANTRYX B500 V2 500W BOX ,10,116.56,https://cyccomputer.pe/fuentes-de-poder/20601-fuente-antryx-b500-v2-500w-box-pnap-b500v2.html
Lima,Jesús María,CyC,PSU,-,-,500W,FUENTE AEROCOOL VX PLUS 500W ,10,120.32,https://cyccomputer.pe/fuentes-de-poder/16993-fuente-aerocool-vx-plus-500w-pn4713105962758.html
Lima,Jesús María,CyC,PSU,-,-,550W,FUENTE COOLER MASTER MWE V2 550W 80 PLUS BRONZE ,10,236.88,https://cyccomputer.pe/fuentes-de-poder/14952-fuente-cooler-master-mwe-v2-550w-80-plus-bronze-pnmpe-5501-acaab-us.html
Lima,Jesús María,CyC,PSU,-,-,700W,FUENTE EVGA 700W 80 PLUS WHITE ,10,270.72,https://cyccomputer.pe/fuentes-de-poder/13605-fuente-evga-700w-80-plus-white-pn100-w1-0700-k1.html
Lima,Jesús María,CyC,PSU,-,-,750W,FUENTE COOLER MASTER MWE GOLD 750W V2 80 PLUS GOLD MODULAR ,10,488.8,https://cyccomputer.pe/fuentes-de-poder/20283-fuente-cooler-master-mwe-gold-750w-v2-80-plus-gold-modular-pnmpe-7501-afaag-u2.html
Lima,Jesús María,CyC,PSU,-,-,650W,FUENTE CORSAIR CX650F RGB 650W 80 PLUS BRONZE FULL MODULAR ,10,357.2,https://cyccomputer.pe/fuentes-de-poder/21069-fuente-corsair-cx650f-rgb-650w-80-plus-bronze-full-modular-pncp-9020217-na.html
Lima,Jesús María,CyC,PSU,-,-,700W,FUENTE ANTRYX XPII 700W 80 PLUS WHITE ,10,229.36,https://cyccomputer.pe/fuentes-de-poder/11893-fuente-antryx-xpii-700w-80-plus-white-pnap-xp700v2.html
Lima,Jesús María,CyC,PSU,-,-,650W,FUENTE ANTRYX KIRIN 650W 80 PLUS BRONZE ,10,251.92,https://cyccomputer.pe/fuentes-de-poder/16147-fuente-antryx-kirin-650w-80-plus-bronze-pnap-kb650.html
Lima,Jesús María,CyC,PSU,-,-,650W,FUENTE ASUS TUF GAMING 650W 80 PLUS BRONZE SEMI MODULAR ,10,470.0,https://cyccomputer.pe/fuentes-de-poder/16810-fuente-asus-tuf-gaming-650w-80-plus-bronze-semi-modular-pn90ye00d1-b0aa00.html
Lima,Jesús María,CyC,PSU,-,-,650W,FUENTE THERMALTAKE SMART BX1 650W 80 PLUS BRONZE ,10,291.4,https://cyccomputer.pe/fuentes-de-poder/21209-fuente-thermaltake-smart-bx1-650w-80-plus-bronze-pnps-spd-0650nnfabu-1.html
Lima,Jesús María,CyC,PSU,-,-,500W,FUENTE EVGA 500 BQ 500W 80 PLUS BRONZE SEMI MODULAR ,10,285.76,https://cyccomputer.pe/fuentes-de-poder/17489-fuente-evga-500-bq-500w-80-plus-bronze-semi-modular-pn110-bq-0500-k1.html
Lima,Jesús María,CyC,PSU,-,-,850W,FUENTE ANTRYX KIRIN 850W 80 PLUS GOLD MODULAR ,10,417.36,https://cyccomputer.pe/fuentes-de-poder/17348-fuente-antryx-kirin-850w-80-plus-gold-modular-pngpx850s.html
Lima,Jesús María,CyC,PSU,-,-,550W,FUENTE SEASONIC FOCUS SSR-550GB3 80 PLUS BRONZE 550W BLACK,10,285.76,https://cyccomputer.pe/fuentes-de-poder/15998-fuente-seasonic-focus-ssr-550gb3-80-plus-bronze-550w-black.html
Lima,Jesús María,CyC,PSU,-,-,600W,FUENTE SEASONIC A12 600W 80 PLUS WHITE ,10,248.16,https://cyccomputer.pe/fuentes-de-poder/15993-fuente-seasonic-a12-600w-80-plus-white-pnssr-600ra.html
Lima,Jesús María,CyC,PSU,-,-,700W,FUENTE REDRAGON RPGS GC-PS005 700W 80 PLUS BRONZE FULL MODULAR,10,321.48,https://cyccomputer.pe/fuentes-de-poder/17432-fuente-redragon-rpgs-gc-ps005-700w-80-plus-bronze-full-modular-.html
Lima,Jesús María,CyC,PSU,-,-,650W,FUENTE SEASONIC S12III 650W 80PLUS BRONZE ,10,304.56,https://cyccomputer.pe/fuentes-de-poder/14161-fuente-seasonic-focus-ssr-650gb3-80-plus-bronze-650w-black.html
Lima,Jesús María,CyC,PSU,-,-,600W,FUENTE ANTRYX XPII 600W XTREME PRO 80 PLUS WHITE ,10,172.96,https://cyccomputer.pe/fuentes-de-poder/11892-fuente-antryx-xpii-600w-xtreme-pro-80-plus-white-pnap-xp600v2.html
Lima,Jesús María,CyC,PSU,-,-,450W,FUENTE GIGABYTE P450B 450W 80 PLUS BRONZE ,10,169.2,https://cyccomputer.pe/fuentes-de-poder/15837-fuente-gigabyte-p450b-450w-80-plus-bronze-pngp-p450b.html
Lima,Jesús María,CyC,PSU,-,-,600W,FUENTE ANTRYX B600 600W BOX ,9,135.36,https://cyccomputer.pe/fuentes-de-poder/17094-fuente-antryx-b600-600w-box-pnap-b600rbv.html
Lima,Jesús María,CyC,PSU,-,-,500W,FUENTE AEROCOOL CYLON 500W RGB 80 PLUS WHITE ,9,156.04,https://cyccomputer.pe/fuentes-de-poder/16990-fuente-aerocool-cylon-500w-rgb-80-plus-white-pb4718009153349.html
Lima,Jesús María,CyC,PSU,-,-,650W,FUENTE GIGABYTE P650B  650W 80 PLUS BRONZE BLACK ,9,266.96,https://cyccomputer.pe/fuentes-de-poder/13031-fuente-gigabyte-p650b-650w-80-plus-bronze-black-pngp-p650b.html
Lima,Jesús María,CyC,PSU,-,-,850W,FUENTE COOLER MASTER MWE 850W V2 80 PLUS GOLD ,8,526.4,https://cyccomputer.pe/fuentes-de-poder/17469-fuente-cooler-master-mwe-850w-v2-80-plus-gold-pnmpe-8501-acaag-u2.html
Lima,Jesús María,CyC,PSU,-,-,750W,FUENTE ANTRYX KIRIN 750W 80 PLUS GOLD MODULAR ,8,347.8,https://cyccomputer.pe/fuentes-de-poder/17347-fuente-antryx-kirin-750w-80-plus-gold-modular-pngpx750s.html
Lima,Jesús María,CyC,PSU,-,-,850W,FUENTE SEASONIC FOCUS GM-850 850W 80 PLUS GOLD SEMIMODULAR ,8,646.72,https://cyccomputer.pe/fuentes-de-poder/12709-fuente-seasonic-focus-gm-850-850w-80-plus-gold-semimodular-pnssr-850fm.html
Lima,Jesús María,CyC,PSU,-,-,500W,FUENTE SEASONIC A12 500W 80 PLUS WHITE ,7,225.6,https://cyccomputer.pe/fuentes-de-poder/15995-fuente-seasonic-a12-500w-80-plus-white-pnssr-500ra.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX 50 MESH 4FS ADD RGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,300.8,https://cyccomputer.pe/case-sin-fuente/21250-case-deepcool-matrexx-50-mesh-4fs-add-rgb-sin-fuente-vidrio-templado-usb-30usb-20-pndp-atx-matrexx50-mesh-4fs.html
Lima,Jesús María,CyC,Case,-,All,-,CASE BITFENIX NOVA MESH TG BLACK SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,10,327.12,https://cyccomputer.pe/case-sin-fuente/19837-case-bitfenix-nova-mesh-tg-black-sin-fuente-vidrio-templado-usb-30-pnbfc-nvm-300-kkgsk-4a.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX 55 MESH ADD-RGB 4F SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,345.92,https://cyccomputer.pe/case-sin-fuente/15772-case-deepcool-matrexx-55-mesh-add-rgb-4f-sin-fuente-vidrio-templado-usb-30usb-20-pndp-atx-matrexx55-mesh-ar-4f.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX 55 V3 ADD-RGB 4F SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,394.8,https://cyccomputer.pe/case-sin-fuente/21004-case-deepcool-matrexx-55-v3-add-rgb-4f-sin-fuente-vidrio-templado-usb-30usb-20-pndp-atx-matrexx55v3-ar-4f.html
Lima,Jesús María,CyC,Case,-,All,-,CASE MSI MPG GUNGNIR 110R SIN FUENTE VIDRIO TEMPLADO USB 3.2,10,409.84,https://cyccomputer.pe/case-sin-fuente/16773-case-msi-mpg-gungnir-110r-sin-fuente-vidrio-templado-usb-32.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX CC560 WHITE ADD RGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,248.16,https://cyccomputer.pe/case-sin-fuente/21249-case-deepcool-matrexx-cc560-white-add-rgb-sin-fuente-vidrio-templado-usb-30usb-20-pnr-cc560-whgaa4-g-1.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL CG540 ARGB BLACK SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,10,360.96,https://cyccomputer.pe/case-sin-fuente/21003-case-deepcool-cg540-argb-black-sin-fuente-vidrio-templado-usb-30-pnr-cg540-bkage4-g-1.html
Lima,Jesús María,CyC,Case,-,All,-,CASE MSI MPG SEKIRA 500P SIN FUENTE VIDRIO TEMPLADO USB 3.2/USB 2.0 ,10,714.4,https://cyccomputer.pe/case-sin-fuente/15895-case-msi-mpg-sekira-500p-sin-fuente-vidrio-templado-usb-32usb-20-pnmsi-sekira-500p.html
Lima,Jesús María,CyC,Case,-,All,-,CASE ANTRYX RX 430 BLACK ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,214.32,https://cyccomputer.pe/case-sin-fuente/16144-case-antryx-rx-430-black-argb-sin-fuente-vidrio-templado-usb-30usb-20-pnac-rx430k.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL CG560 ARGB BLACK SIN FUENTE VIDRIO TEMPLADO USB 3.0 ,10,360.96,https://cyccomputer.pe/case-sin-fuente/21002-case-deepcool-cg560-argb-black-sin-fuente-vidrio-templado-usb-30-pnr-cg560-bkaae4-g-1.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX 40 3FS SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,229.36,https://cyccomputer.pe/case-sin-fuente/20401-case-deepcool-matrexx-40-3fs-sin-fuente-vidrio-templado-usb-30usb-20-pndp-matx-matrexx40-3fs.html
Lima,Jesús María,CyC,Case,-,All,-,CASE ANTRYX FX CRUISER BLACK MESH ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,368.48,https://cyccomputer.pe/case-sin-fuente/20343-case-antryx-fx-cruiser-black-mesh-argb-sin-fuente-vidrio-templado-usb-30usb-20-pnac-fx573k.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX 55 V3 ADD-RGB 3F SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,360.96,https://cyccomputer.pe/case-sin-fuente/16468-case-deepcool-matrexx-55-v3-add-rgb-3f-sin-fuente-vidrio-templado-usb-30usb-20-pndp-atx-matrexx55v3-ar-3f.html
Lima,Jesús María,CyC,Case,-,All,-,CASE ANTRYX RX 470 BLACK ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,214.32,https://cyccomputer.pe/case-sin-fuente/16142-case-antryx-rx-470-black-argb-sin-fuente-vidrio-templado-usb-30usb-20-pnac-rx470k.html
Lima,Jesús María,CyC,Case,-,All,-,CASE DEEPCOOL MATREXX CC560 BLACK ADD RGB SIN FUENTE VIDRIO TEMPLADO USB 3.0/USB 2.0 ,10,235.0,https://cyccomputer.pe/case-sin-fuente/21248-case-deepcool-matrexx-cc560-black-add-rgb-sin-fuente-vidrio-templado-usb-30usb-20-pnr-cc560-bkgaa4-g-1.html
Lima,Jesús María,CyC,Case,-,All,-,CASE COOLER MASTER MASTERBOX MB520 ARGB SIN FUENTE VIDRIO TEMPLADO USB 3.2 ,10,454.96,https://cyccomputer.pe/case-sin-fuente/16074-case-cooler-master-masterbox-mb520-argb-sin-fuente-vidrio-templado-usb-32-pnmcb-b520-kgnn-rga.html
